siruta,county,city,type,name
50424,BUZAU,FUNDENI,strada,Bucegi
50424,BUZAU,FUNDENI,strada,Bulevard Marghiloman
50424,BUZAU,FUNDENI,alee,Crinului
50424,BUZAU,FUNDENI,strada,Crizantemelor
50424,BUZAU,FUNDENI,alee,Frangulescu
50424,BUZAU,FUNDENI,strada,Fundeni
50424,BUZAU,FUNDENI,strada,Gheorghe Asachi
50424,BUZAU,FUNDENI,fundatura,Luceafarului
50424,BUZAU,FUNDENI,strada,Marghiloman
50424,BUZAU,FUNDENI,strada,Mihai Eminescu
50424,BUZAU,FUNDENI,strada,Nucului
50424,BUZAU,FUNDENI,strada,Postei
50424,BUZAU,FUNDENI,strada,Primaverii
50424,BUZAU,FUNDENI,strada,Prunului
50424,BUZAU,FUNDENI,strada,Rosioru
50424,BUZAU,FUNDENI,strada,Targului
50424,BUZAU,FUNDENI,strada,Teiului
50424,BUZAU,FUNDENI,strada,Unirii
47097,BUZAU,FURTUNESTI,strada,Furtunesti
49171,BUZAU,GAGENI,strada,Albesti
49171,BUZAU,GAGENI,strada,Ardealului
49171,BUZAU,GAGENI,strada,Brazilor
49171,BUZAU,GAGENI,strada,Zorilor
46402,BUZAU,GARA BOBOCU,strada,Principala
46279,BUZAU,GARA CILIBIA,strada,Gara Cilibia
46279,BUZAU,GARA CILIBIA,strada,Principala
49135,BUZAU,GAVANESTI,strada,Balan Nicolae
49135,BUZAU,GAVANESTI,strada,Enache Cizmaru
49135,BUZAU,GAVANESTI,strada,Gavanesti
46144,BUZAU,GHIOCARI,strada,Ghiocari
49279,BUZAU,GOICELU,strada,Goicelu
45566,BUZAU,GOIDESTI,strada,Goidesti
49377,BUZAU,GOLU GRABICINA,strada,Golu Grabicina
46518,BUZAU,GOMOESTI,strada,Gomoesti
49386,BUZAU,GRABICINA DE JOS,strada,Grabicina De Jos
49670,BUZAU,GRAJDANA,strada,Biscenii De Jos
49670,BUZAU,GRAJDANA,strada,Cirligu Mic
49670,BUZAU,GRAJDANA,ulita,Georgescu
49670,BUZAU,GRAJDANA,strada,Grajdana
49670,BUZAU,GRAJDANA,strada,Pitulicea
49670,BUZAU,GRAJDANA,strada,Principala
45646,BUZAU,GRECEANCA,strada,Greceanca
46527,BUZAU,GROSANI,strada,Grosani
46359,BUZAU,GURA BASCEI,cale,Ardealului
46359,BUZAU,GURA BASCEI,strada,Dealul Viei
46359,BUZAU,GURA BASCEI,bulevard,Marghiloman
46359,BUZAU,GURA BASCEI,strada,Oreavu
46359,BUZAU,GURA BASCEI,strada,Pietris
46359,BUZAU,GURA BASCEI,strada,Poenii De Jos
46359,BUZAU,GURA BASCEI,strada,Poieni De Jos
46359,BUZAU,GURA BASCEI,strada,Valeni De Munte
46359,BUZAU,GURA BASCEI,cale,Valenide Munte
49992,BUZAU,GURA CALNAULUI,strada,Ariesului
49992,BUZAU,GURA CALNAULUI,strada,Boboc
49992,BUZAU,GURA CALNAULUI,strada,Bucegi
49992,BUZAU,GURA CALNAULUI,strada,Cilnaului
49992,BUZAU,GURA CALNAULUI,strada,E 85
49992,BUZAU,GURA CALNAULUI,strada,Gura Cilnaului
49992,BUZAU,GURA CALNAULUI,strada,Muresului
49992,BUZAU,GURA CALNAULUI,strada,Oltului
49992,BUZAU,GURA CALNAULUI,strada,Pod Cilnaului
49992,BUZAU,GURA CALNAULUI,strada,Principala
49992,BUZAU,GURA CALNAULUI,strada,Satuc
45067,BUZAU,GURA DIMIENII,strada,Caltuna
45067,BUZAU,GURA DIMIENII,strada,Gura Dimienii
45067,BUZAU,GURA DIMIENII,strada,Principala
47505,BUZAU,GURA SARATII,strada,Gura Saratii
49527,BUZAU,GURA SIRIULUI,strada,Gura Siriului
49402,BUZAU,GURA VAII,strada,Gura Vaii
49402,BUZAU,GURA VAII,strada,Principala
49689,BUZAU,HALES,strada,Hales
49689,BUZAU,HALES,strada,Principala
50512,BUZAU,HELIADE RADULESCU,strada,Armoniei
50512,BUZAU,HELIADE RADULESCU,strada,Heliade Radulescu
50512,BUZAU,HELIADE RADULESCU,strada,Zilisteanca
47024,BUZAU,HOMESTI,strada,Homesti
47024,BUZAU,HOMESTI,strada,Saringa
46894,BUZAU,ILEANA,strada,Ileana
49180,BUZAU,ISTRITA DE JOS,sosea,Ardealului
49180,BUZAU,ISTRITA DE JOS,strada,Democratiei
49180,BUZAU,ISTRITA DE JOS,strada,Independentei
49180,BUZAU,ISTRITA DE JOS,strada,Pietei
45575,BUZAU,IVANETU,strada,Ivanetu
45441,BUZAU,IZVOARELE,strada,Izvoarele
49698,BUZAU,IZVORANU,strada,Izvoranu
45076,BUZAU,IZVORU DULCE (BECENI),strada,Izvoru Dulce
45076,BUZAU,IZVORU DULCE (BECENI),strada,Lopatareasa
45076,BUZAU,IZVORU DULCE (BECENI),strada,Sarile
45076,BUZAU,IZVORU DULCE (BECENI),sosea,Vulcanilor
47514,BUZAU,IZVORU DULCE (MEREI),strada,Izvoru Dulce
49652,BUZAU,IZVORU (TISAU),strada,Izvoru
49652,BUZAU,IZVORU (TISAU),strada,Prosca
47701,BUZAU,JGHIAB,strada,Jghiab
45147,BUZAU,JOSENI,strada,Baile
45147,BUZAU,JOSENI,strada,Bradului
45147,BUZAU,JOSENI,strada,Brosteni
45147,BUZAU,JOSENI,strada,Garlei
45147,BUZAU,JOSENI,strada,Izvor
45147,BUZAU,JOSENI,strada,Joseni
45147,BUZAU,JOSENI,strada,Manastirii
45147,BUZAU,JOSENI,strada,Principala
45147,BUZAU,JOSENI,strada,Punga
45147,BUZAU,JOSENI,strada,Strezeni
45147,BUZAU,JOSENI,sosea,Vulcanilor
45147,BUZAU,JOSENI,strada,Vulcanilor
48076,BUZAU,LACU,strada,Lacu
45272,BUZAU,LACURILE,strada,Lacurile
50521,BUZAU,LANURILE,strada,Caminului
50521,BUZAU,LANURILE,strada,Lanurile
50521,BUZAU,LANURILE,strada,Viilor
49705,BUZAU,LEICULESTI,strada,Leiculesti
46224,BUZAU,LERA,strada,Lera
47809,BUZAU,LIMPEZIS,strada,Limpezis
47523,BUZAU,LIPIA,strada,Cring
47523,BUZAU,LIPIA,strada,Crinului
47523,BUZAU,LIPIA,strada,Fermei
47523,BUZAU,LIPIA,strada,Gomoesti
47523,BUZAU,LIPIA,strada,Lipia
47523,BUZAU,LIPIA,bulevard,Marghiloman
47523,BUZAU,LIPIA,strada,Principala
47033,BUZAU,LIVADA,strada,Baltareti
47033,BUZAU,LIVADA,strada,Begu
47033,BUZAU,LIVADA,strada,Capatinesti
47033,BUZAU,LIVADA,strada,Livada
47033,BUZAU,LIVADA,strada,Lunca Priporului
47033,BUZAU,LIVADA,strada,Principala
47033,BUZAU,LIVADA,strada,Tabarasti
47042,BUZAU,LIVADA MICA,strada,Livada Mica
45281,BUZAU,LOPATAREASA,strada,Lopatareasa
44916,BUZAU,LUNCA (AMARU),strada,Lunca
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Coloniei
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Democratiei
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Industriei
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Libertatii
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Principala
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Profesor Tarau
45860,BUZAU,LUNCA (C.A. ROSETTI),cale,Valenii De Munte
45860,BUZAU,LUNCA (C.A. ROSETTI),strada,Viilor
48593,BUZAU,LUNCA FRUMOASA,strada,Lunca Frumoasa
48593,BUZAU,LUNCA FRUMOASA,strada,Maruntisu
49493,BUZAU,LUNCA JARISTEI,strada,Caldaruseanca
49493,BUZAU,LUNCA JARISTEI,strada,Com Siriu
49493,BUZAU,LUNCA JARISTEI,strada,Lunca Jaristei
47220,BUZAU,LUNCILE,strada,Luncile
48888,BUZAU,MACRINA,strada,Numar 16
48263,BUZAU,MAGURICEA,strada,Maguricea
46073,BUZAU,MANASIA,strada,Manasia
46288,BUZAU,MANZU,strada,Minzu
46288,BUZAU,MANZU,strada,Principala
45085,BUZAU,MARGARITI,strada,Balanesti
45085,BUZAU,MARGARITI,alee,Florilor
45085,BUZAU,MARGARITI,strada,Margariti
45085,BUZAU,MARGARITI,strada,Mihulesti
47612,BUZAU,MARGINEANU,strada,Margineanu
49224,BUZAU,MATESTI,strada,Bisericii
49224,BUZAU,MATESTI,strada,Blajancii
49224,BUZAU,MATESTI,strada,Canalului
49224,BUZAU,MATESTI,strada,Cucului
49224,BUZAU,MATESTI,strada,Fantanii
49224,BUZAU,MATESTI,strada,Lencaru Dumitru
49224,BUZAU,MATESTI,strada,Luncii
49224,BUZAU,MATESTI,strada,Magazinului
49224,BUZAU,MATESTI,strada,Matesti
49224,BUZAU,MATESTI,strada,Molidului Ii
49224,BUZAU,MATESTI,strada,Nucului
49224,BUZAU,MATESTI,strada,Principala
49224,BUZAU,MATESTI,strada,Scolii
49867,BUZAU,MAXENU,strada,Bisericii
49867,BUZAU,MAXENU,strada,Caminului
49867,BUZAU,MAXENU,strada,Cimitirului
49867,BUZAU,MAXENU,strada,Cring
49867,BUZAU,MAXENU,alee,Florilor
49867,BUZAU,MAXENU,strada,Garlei
49867,BUZAU,MAXENU,strada,Gradinitei
49867,BUZAU,MAXENU,bulevard,Marghiloman
49867,BUZAU,MAXENU,strada,Maxenu
49867,BUZAU,MAXENU,strada,Principala
49867,BUZAU,MAXENU,strada,Scarisorii
49867,BUZAU,MAXENU,strada,Tiganie
49867,BUZAU,MAXENU,strada,Vasile Serban
50157,BUZAU,MIEREA,strada,Mierea
50157,BUZAU,MIEREA,strada,Principala
50157,BUZAU,MIEREA,strada,Sindrila
45511,BUZAU,MITROPOLIA,strada,Mitropolia
45511,BUZAU,MITROPOLIA,strada,Principala
45511,BUZAU,MITROPOLIA,strada,Scolii
45511,BUZAU,MITROPOLIA,strada,Verii
50086,BUZAU,MODRENI,strada,Calnaului
50086,BUZAU,MODRENI,strada,Cilnaului
50086,BUZAU,MODRENI,strada,Modreni
50086,BUZAU,MODRENI,strada,Principala
50086,BUZAU,MODRENI,strada,Rascoala Din 1907
50086,BUZAU,MODRENI,strada,Timoiancai
50086,BUZAU,MODRENI,strada,Timoianca
49590,BUZAU,MOISICA,strada,Moisica
49037,BUZAU,MOSESTI,strada,Bisericii Sfantul Neculai
49037,BUZAU,MOSESTI,strada,Bisericii Sfintul Nicolae
49037,BUZAU,MOSESTI,strada,Principala
46297,BUZAU,MOVILA OII,strada,Movila Oii
49144,BUZAU,MOVILITA,strada,Lunca Frumoasa
45717,BUZAU,MUCESTI-DANULESTI,strada,Biscenii De Jos
45717,BUZAU,MUCESTI-DANULESTI,strada,Mucesti-Danulesti
45717,BUZAU,MUCESTI-DANULESTI,ulita,Tic
46475,BUZAU,MUSCELU CARAMANESTI,strada,Muscelu Caramanesti
49536,BUZAU,MUSCELUSA,strada,Muscelusa
45913,BUZAU,NEGOSINA,strada,Negosina
47104,BUZAU,NEMERTEA,strada,Nemertea
47532,BUZAU,NENCIULESTI,strada,Nenciulesti
50273,BUZAU,NICULESTI,strada,Gheorghe Doja
50273,BUZAU,NICULESTI,strada,Niculesti
50175,BUZAU,NISCOV,strada,2 Principala
50175,BUZAU,NISCOV,strada,Bisericii
50175,BUZAU,NISCOV,strada,Lunca
50175,BUZAU,NISCOV,strada,Niscov
50175,BUZAU,NISCOV,strada,Principala
50175,BUZAU,NISCOV,strada,Tabarasti
50175,BUZAU,NISCOV,strada,Valeni De Munte
45450,BUZAU,NUCU,strada,Nucu
49876,BUZAU,ODAIA BANULUI,strada,Ciobanita
49876,BUZAU,ODAIA BANULUI,strada,Legumelor
49876,BUZAU,ODAIA BANULUI,strada,Odaia Banului
49876,BUZAU,ODAIA BANULUI,strada,Pandurii
47541,BUZAU,OGRAZILE,strada,Bordusani
47541,BUZAU,OGRAZILE,strada,Ograzile
45806,BUZAU,OLARI,strada,Com Calvini
45806,BUZAU,OLARI,strada,Com Cislau
45806,BUZAU,OLARI,strada,Olari
48717,BUZAU,ORATIA,strada,Oratia
50040,BUZAU,OREAVUL,strada,Biscenii De Jos
50040,BUZAU,OREAVUL,cale,Bucuresti
50040,BUZAU,OREAVUL,strada,Campulungeanca
50040,BUZAU,OREAVUL,strada,Cring
50040,BUZAU,OREAVUL,strada,Crinului
50040,BUZAU,OREAVUL,strada,Fostul Cap
50040,BUZAU,OREAVUL,strada,Iasomiei
50040,BUZAU,OREAVUL,bulevard,Marghiloman
50040,BUZAU,OREAVUL,strada,Matesti
50040,BUZAU,OREAVUL,strada,Oreavul
50040,BUZAU,OREAVUL,strada,Penteleu
50040,BUZAU,OREAVUL,strada,Petalelor
50040,BUZAU,OREAVUL,strada,Rozelor
45165,BUZAU,PACLELE,strada,Piclele
45922,BUZAU,PACURILE,strada,Pacurile
45922,BUZAU,PACURILE,strada,Principala
49714,BUZAU,PADURENII,strada,Padurenii
50353,BUZAU,PALICI,strada,Palici
47113,BUZAU,PALTINIS,strada,Frasinet
47113,BUZAU,PALTINIS,strada,Mlajetului
47113,BUZAU,PALTINIS,strada,Paltinis
45593,BUZAU,PARSCOVELU,strada,Principala
47239,BUZAU,PESTRITU,strada,Pestritu
50282,BUZAU,PETRACHESTI,strada,Petrachesti
48959,BUZAU,PETRISORU,strada,Cotu Ciorii
48959,BUZAU,PETRISORU,strada,Petrisoru
48959,BUZAU,PETRISORU,strada,Pitulicea
46689,BUZAU,PIETRARU,strada,Pietraru
48539,BUZAU,PIETROASA MICA,strada,Pietroasa Mica
46536,BUZAU,PIETROSU,strada,Biscenii De Jos
46536,BUZAU,PIETROSU,ulita,Cartoafa
46536,BUZAU,PIETROSU,strada,Crucii
46536,BUZAU,PIETROSU,strada,Pietrosu
46536,BUZAU,PIETROSU,strada,Principala
46901,BUZAU,PITULICEA,strada,Pitulicea
48272,BUZAU,PLAISOR,strada,Plaisor
47248,BUZAU,PLAIU NUCULUI,strada,Plaiu Nucului
47710,BUZAU,PLAVATU,strada,Plavatu
47710,BUZAU,PLAVATU,strada,Ursoaia
45174,BUZAU,PLESCOI,strada,1 Decembrie 1918
45174,BUZAU,PLESCOI,strada,Barajului
45174,BUZAU,PLESCOI,strada,Bisericii
45174,BUZAU,PLESCOI,strada,Fantanii
45174,BUZAU,PLESCOI,strada,Fintinii
45174,BUZAU,PLESCOI,strada,Mateescu
45174,BUZAU,PLESCOI,strada,Padurii
45174,BUZAU,PLESCOI,strada,Plescoi
45174,BUZAU,PLESCOI,strada,Porumbarului
45174,BUZAU,PLESCOI,strada,Primaverii
45183,BUZAU,PLESESTI (BERCA),strada,1 Decembrie 1918
45183,BUZAU,PLESESTI (BERCA),bulevard,Alexandru Marghiloman
45183,BUZAU,PLESESTI (BERCA),strada,Hotarasa
45183,BUZAU,PLESESTI (BERCA),bulevard,Marghiloman
45183,BUZAU,PLESESTI (BERCA),strada,Peste Vale
45183,BUZAU,PLESESTI (BERCA),strada,Pestritu
45183,BUZAU,PLESESTI (BERCA),strada,Pietrosu
45183,BUZAU,PLESESTI (BERCA),strada,Plesesti
45183,BUZAU,PLESESTI (BERCA),strada,Primaverii
45183,BUZAU,PLESESTI (BERCA),strada,Scolii
48726,BUZAU,PLESESTI (PODGORIA),strada,Plesesti
45290,BUZAU,PLESI,strada,Plesi
47051,BUZAU,PLEVNA,strada,Chirlesti
47051,BUZAU,PLEVNA,strada,Limpezis
47051,BUZAU,PLEVNA,bulevard,Marghiloman
47051,BUZAU,PLEVNA,strada,Plevna
49411,BUZAU,PLOPEASA,bulevard,Marghiloman
49411,BUZAU,PLOPEASA,strada,Plopeasa
47257,BUZAU,PLOSTINA,strada,Plostina
49885,BUZAU,POGONELE,strada,Bisericii
49885,BUZAU,POGONELE,strada,Bodinesti
49885,BUZAU,POGONELE,strada,Gradinitei
49885,BUZAU,POGONELE,strada,Iii
49885,BUZAU,POGONELE,strada,Nucului
49885,BUZAU,POGONELE,strada,Pogonele
49885,BUZAU,POGONELE,strada,Principala
49885,BUZAU,POGONELE,strada,Vadului
49885,BUZAU,POGONELE,strada,Vlad Tepes
49420,BUZAU,POLICIORI,strada,Policiori
46304,BUZAU,POSTA (CILIBIA),strada,Posta
46304,BUZAU,POSTA (CILIBIA),strada,Principala
49821,BUZAU,POSTA (TOPLICENI),strada,Cimpeni
49821,BUZAU,POSTA (TOPLICENI),bulevard,Marghiloman
49821,BUZAU,POSTA (TOPLICENI),strada,Paltineni
49821,BUZAU,POSTA (TOPLICENI),strada,Pietrosu
49821,BUZAU,POSTA (TOPLICENI),strada,Pitulicea
49821,BUZAU,POSTA (TOPLICENI),strada,Posta
49821,BUZAU,POSTA (TOPLICENI),strada,Principala
48815,BUZAU,POTARNICHESTI,strada,Pitulicea
48815,BUZAU,POTARNICHESTI,strada,Potirnichesti
48815,BUZAU,POTARNICHESTI,strada,Principala
47408,BUZAU,POTOCENI,sosea,Ardealului
47408,BUZAU,POTOCENI,strada,Biscenii De Jos
47408,BUZAU,POTOCENI,strada,Biscenii De Sus
47408,BUZAU,POTOCENI,strada,Bisericii
47408,BUZAU,POTOCENI,strada,Bordei
47408,BUZAU,POTOCENI,sosea,Buzaului
47408,BUZAU,POTOCENI,strada,Caminului
47408,BUZAU,POTOCENI,strada,Campului
47408,BUZAU,POTOCENI,strada,Cap-Ului
47408,BUZAU,POTOCENI,strada,Cascadei
47408,BUZAU,POTOCENI,strada,Centrala Potoceni
47408,BUZAU,POTOCENI,strada,Centrala P
47408,BUZAU,POTOCENI,strada,Centrala
47408,BUZAU,POTOCENI,strada,Fermei
47408,BUZAU,POTOCENI,strada,Invatator Vaduva
47408,BUZAU,POTOCENI,strada,Legumiculturii
47408,BUZAU,POTOCENI,strada,Luntraru
47408,BUZAU,POTOCENI,strada,Mijlocie
47408,BUZAU,POTOCENI,strada,Miritescu
47408,BUZAU,POTOCENI,strada,Morii
47408,BUZAU,POTOCENI,strada,Omizii
47408,BUZAU,POTOCENI,strada,Paltineanu
47408,BUZAU,POTOCENI,strada,Petroliera
47408,BUZAU,POTOCENI,strada,Petrus Tudorie
47408,BUZAU,POTOCENI,strada,Pr. Dobrescu
47408,BUZAU,POTOCENI,strada,Preot Dobrescu
47408,BUZAU,POTOCENI,strada,V Serban
47408,BUZAU,POTOCENI,strada,V. Serban
47408,BUZAU,POTOCENI,strada,Varlaam
47408,BUZAU,POTOCENI,prelungire,Vasile Serban
47408,BUZAU,POTOCENI,strada,Vasile Serban
47408,BUZAU,POTOCENI,strada,Vispesti
47890,BUZAU,PROSCA,strada,Prosca
50442,BUZAU,PRUNENI,strada,Nania
50442,BUZAU,PRUNENI,strada,Pantelimon
50442,BUZAU,PRUNENI,strada,Pruneni
50442,BUZAU,PRUNENI,drum,Taberei
46698,BUZAU,PUNGA,strada,Punga
49830,BUZAU,RADUCESTI,strada,Principala
49830,BUZAU,RADUCESTI,strada,Raducesti
45192,BUZAU,RATESTI,strada,Bisericii
45192,BUZAU,RATESTI,strada,Cojanu
45192,BUZAU,RATESTI,strada,Soimului
45307,BUZAU,RECEA,strada,Recea
48628,BUZAU,ROBESTI,strada,Dulbanu
48628,BUZAU,ROBESTI,strada,Principala
48628,BUZAU,ROBESTI,strada,Robesti
46411,BUZAU,ROSIORU,strada,Principala
46411,BUZAU,ROSIORU,strada,Rosioru
50059,BUZAU,RUBLA,strada,Colectivului
50059,BUZAU,RUBLA,strada,Dimbroca
50059,BUZAU,RUBLA,strada,Drum Judetean
50059,BUZAU,RUBLA,strada,Principala
50059,BUZAU,RUBLA,strada,Rubla
48637,BUZAU,RUNCU,strada,Biscenii De Jos
48637,BUZAU,RUNCU,strada,Runcu
50362,BUZAU,RUSAVAT,strada,Rusavat
46858,BUZAU,SALCIOARA,cale,Ardealului
46858,BUZAU,SALCIOARA,strada,Numarul 2
46858,BUZAU,SALCIOARA,strada,Salcioara
48548,BUZAU,SARANGA,strada,Baile
48548,BUZAU,SARANGA,strada,Oreavul
48548,BUZAU,SARANGA,strada,Saranga
48548,BUZAU,SARANGA,strada,Saringa
48548,BUZAU,SARANGA,strada,Udati-Lucieni
49938,BUZAU,SARATA,strada,Sarata
47550,BUZAU,SARATA-MONTEORU,strada,Biscenii De Jos
47550,BUZAU,SARATA-MONTEORU,sosea,Buzaului
47550,BUZAU,SARATA-MONTEORU,strada,Dacilor-Oras Nehoiu
47550,BUZAU,SARATA-MONTEORU,strada,Fundeni
47550,BUZAU,SARATA-MONTEORU,strada,Huioaba
47550,BUZAU,SARATA-MONTEORU,strada,Sarata-Monteoru
47550,BUZAU,SARATA-MONTEORU,drum,Schelei
50308,BUZAU,SARBESTI,strada,Sirbesti
47275,BUZAU,SARENI,strada,Sareni
50184,BUZAU,SASENII NOI,drum,Blajani
50184,BUZAU,SASENII NOI,strada,Sasenii Noi
50184,BUZAU,SASENII NOI,strada,Topilei
45316,BUZAU,SARILE,strada,Sarile
50193,BUZAU,SASENII PE VALE,strada,Sasenii Pe Vale
50200,BUZAU,SASENII VECHI,strada,Sasenii Vechi
50200,BUZAU,SASENII VECHI,cale,Valenii De Munte
46983,BUZAU,SATU NOU (GLODEANU-SILISTEA),strada,Satu Nou
47621,BUZAU,SATU NOU (MIHAILESTI),strada,Satu Nou
47738,BUZAU,SATU VECHI,strada,Satu Vechi
45209,BUZAU,SATUC,strada,1 Decembrie 1918
45209,BUZAU,SATUC,strada,Brasovului
45209,BUZAU,SATUC,strada,Digului
45209,BUZAU,SATUC,strada,Garii
45209,BUZAU,SATUC,strada,Maruntisu
45209,BUZAU,SATUC,strada,Pinului
45209,BUZAU,SATUC,strada,Rubinului
45209,BUZAU,SATUC,strada,Satuc
45469,BUZAU,SCAENI,strada,Plesesti
45469,BUZAU,SCAENI,strada,Scaeni
46368,BUZAU,SCARISOARA,strada,Conacului
46368,BUZAU,SCARISOARA,ulita,Ion Spiridon
46368,BUZAU,SCARISOARA,strada,Lace
46368,BUZAU,SCARISOARA,strada,Mlajet
46368,BUZAU,SCARISOARA,strada,Salcioara
46368,BUZAU,SCARISOARA,strada,Scarisoara
46368,BUZAU,SCARISOARA,strada,Scarisorii
47177,BUZAU,SCARLATESTI,strada,Scolii
48101,BUZAU,SCOROSESTI,strada,Scorosesti
44925,BUZAU,SCORTEANCA,strada,Scorteanca
50004,BUZAU,SCURTESTI,cale,Ardealului
50004,BUZAU,SCURTESTI,strada,Bisericii
50004,BUZAU,SCURTESTI,strada,Bobilor
50004,BUZAU,SCURTESTI,strada,Ciocarliei
50004,BUZAU,SCURTESTI,strada,Complexului
50004,BUZAU,SCURTESTI,strada,F. Vinator
50004,BUZAU,SCURTESTI,strada,Faurei
50004,BUZAU,SCURTESTI,strada,Fratiei
50004,BUZAU,SCURTESTI,strada,Gospodari
50004,BUZAU,SCURTESTI,strada,Gradinari
50004,BUZAU,SCURTESTI,strada,Jirlau
50004,BUZAU,SCURTESTI,strada,Leoaica
50004,BUZAU,SCURTESTI,strada,Libertatii
50004,BUZAU,SCURTESTI,strada,Luminii
50004,BUZAU,SCURTESTI,strada,Lunga
50004,BUZAU,SCURTESTI,strada,Maruntisu
50004,BUZAU,SCURTESTI,strada,Pacii
50004,BUZAU,SCURTESTI,strada,Principala
50004,BUZAU,SCURTESTI,strada,Prundului
50004,BUZAU,SCURTESTI,strada,Salcamilor
50004,BUZAU,SCURTESTI,strada,Scoala Veche
50004,BUZAU,SCURTESTI,strada,Scurtesti
50004,BUZAU,SCURTESTI,strada,Stadionului
49064,BUZAU,SERGENT IONEL STEFAN,strada,Sperantei
49064,BUZAU,SERGENT IONEL STEFAN,strada,Unirii
48290,BUZAU,SIBICIU DE JOS,strada,Sibiciu De Jos
45325,BUZAU,SINDRILA,strada,Sindrila
50317,BUZAU,SMEESTI,strada,Smeesti
45352,BUZAU,SORESTI,strada,Soresti
46545,BUZAU,SPATARU,strada,Coca-Niculesti
46545,BUZAU,SPATARU,alee,Frangulescu
46545,BUZAU,SPATARU,strada,Lipia
46545,BUZAU,SPATARU,strada,Principala
46545,BUZAU,SPATARU,strada,Satuc
46545,BUZAU,SPATARU,strada,Spataru
46545,BUZAU,SPATARU,sosea,Vulcanilor
50013,BUZAU,STANCESTI,strada,Biscenii De Sus
50013,BUZAU,STANCESTI,strada,Crinului
50013,BUZAU,STANCESTI,strada,Dumitru Dabija
50013,BUZAU,STANCESTI,strada,Faurei
50013,BUZAU,STANCESTI,strada,Fundeni
50013,BUZAU,STANCESTI,strada,Macilor
50013,BUZAU,STANCESTI,strada,Mesteacanului
50013,BUZAU,STANCESTI,strada,Nucului
50013,BUZAU,STANCESTI,strada,Piersicului
50013,BUZAU,STANCESTI,strada,Principala
50013,BUZAU,STANCESTI,strada,Rozelor
50013,BUZAU,STANCESTI,strada,Saringa
50013,BUZAU,STANCESTI,strada,Sifonariei
50013,BUZAU,STANCESTI,strada,Zeletin
44970,BUZAU,STAVARASTI,strada,Fantanilor
49000,BUZAU,STIUBEI,strada,Florilor
49000,BUZAU,STIUBEI,strada,Principala
49000,BUZAU,STIUBEI,strada,Stiubei
49000,BUZAU,STIUBEI,strada,Zorilor
49732,BUZAU,STREZENI,strada,Mlajetului
49732,BUZAU,STREZENI,strada,Saringa
49732,BUZAU,STREZENI,strada,Strezeni
45931,BUZAU,SUCHEA,strada,Lunca
45931,BUZAU,SUCHEA,strada,Suchea
46821,BUZAU,SUDITI (GHERASENI),strada,Invatator Tudorache
46821,BUZAU,SUDITI (GHERASENI),strada,Lunga
46821,BUZAU,SUDITI (GHERASENI),strada,Plantatiei
46821,BUZAU,SUDITI (GHERASENI),strada,Scutiti
48735,BUZAU,TABACARI,strada,Tabacari
46796,BUZAU,TABARASTI,sosea,Ardealului
46796,BUZAU,TABARASTI,sosea,Brailei
46796,BUZAU,TABARASTI,drum,Cap-Ului
46796,BUZAU,TABARASTI,strada,Columbelor
46796,BUZAU,TABARASTI,strada,Crizantemelor
46796,BUZAU,TABARASTI,strada,Democratiei
46796,BUZAU,TABARASTI,fundatura,Drum C. A. P.-Ului
46796,BUZAU,TABARASTI,strada,Drum C. A. P.
46796,BUZAU,TABARASTI,strada,Drum Cap
46796,BUZAU,TABARASTI,strada,Gara Veche 1
46796,BUZAU,TABARASTI,strada,Invatator Badea Lazar
46796,BUZAU,TABARASTI,strada,Niscov
46796,BUZAU,TABARASTI,strada,Plantelor
46796,BUZAU,TABARASTI,strada,Poenarilor
46796,BUZAU,TABARASTI,strada,Preot Constantin Stoicescu
46796,BUZAU,TABARASTI,strada,Preot Gheorghe Anghel
46796,BUZAU,TABARASTI,strada,Revolutiei
46796,BUZAU,TABARASTI,strada,Salcamilor
46796,BUZAU,TABARASTI,strada,Sportului
46796,BUZAU,TABARASTI,strada,Stadionului
46796,BUZAU,TABARASTI,strada,Teiului
46796,BUZAU,TABARASTI,strada,Tineretului
46796,BUZAU,TABARASTI,strada,Toamnei
46796,BUZAU,TABARASTI,strada,Umbrelor
46796,BUZAU,TABARASTI,strada,Unirii
46796,BUZAU,TABARASTI,strada,Vacareasca
48307,BUZAU,TEGA,strada,Bajani
48307,BUZAU,TEGA,strada,Petrisoru
48307,BUZAU,TEGA,strada,Tega
46705,BUZAU,TEISU,strada,Teisu
46705,BUZAU,TEISU,strada,Vlad Tepes
47284,BUZAU,TERCA,strada,Terca
48655,BUZAU,TOCILENI,strada,Tocileni
45735,BUZAU,TOROPALESTI,strada,Toropalesti
46714,BUZAU,TRESTIA,strada,Trestia
46171,BUZAU,TRESTIOARA (CHILIILE),strada,Trestioara
47747,BUZAU,TRESTIOARA (MANZALESTI),strada,Trestioara
50371,BUZAU,TRONARI,strada,Tronari
46723,BUZAU,TULBUREA,strada,Tulburea
49607,BUZAU,UDATI-LUCIENI,strada,Gura Siriului
