siruta,county,city,type,name
6761,ALBA,ROSIA MONTANA,strada,Vartop
7044,ALBA,SALISTEA,strada,Capul Satului
7044,ALBA,SALISTEA,strada,David Prodan
7044,ALBA,SALISTEA,strada,Deal
7044,ALBA,SALISTEA,strada,Drejman
7044,ALBA,SALISTEA,strada,Fostul Cap
7044,ALBA,SALISTEA,strada,Joseni
7044,ALBA,SALISTEA,strada,Mare
7044,ALBA,SALISTEA,strada,Mica
7044,ALBA,SALISTEA,strada,Principala
7348,ALBA,SANCEL,strada,Andrei Muresanu
7348,ALBA,SANCEL,strada,Avram Iancu
7348,ALBA,SANCEL,strada,Cimitirului
7348,ALBA,SANCEL,strada,Closca
7348,ALBA,SANCEL,strada,Constantin Dobrogeanu Gherea
7348,ALBA,SANCEL,strada,Garii
7348,ALBA,SANCEL,strada,Gheorghe Doja
7348,ALBA,SANCEL,strada,Gheorghe Sincai
7348,ALBA,SANCEL,strada,Horea
7348,ALBA,SANCEL,strada,Iacob Muresianu
7348,ALBA,SANCEL,strada,Iancu Jianu
7348,ALBA,SANCEL,strada,Ion Creanga
7348,ALBA,SANCEL,strada,Mihai Eminescu
7348,ALBA,SANCEL,strada,Mihai Viteazul
7348,ALBA,SANCEL,strada,Morii
7348,ALBA,SANCEL,strada,Nicolae Balcescu
7348,ALBA,SANCEL,strada,Simion Barnutiu
7348,ALBA,SANCEL,strada,Tudor Vladimirescu
7384,ALBA,SANTIMBRU,cale,Blajului
7384,ALBA,SANTIMBRU,strada,Blajului
7384,ALBA,SANTIMBRU,sosea,Clujului
7384,ALBA,SANTIMBRU,strada,Clujului
7384,ALBA,SANTIMBRU,strada,Coloniei
7384,ALBA,SANTIMBRU,strada,Cringului
7384,ALBA,SANTIMBRU,strada,Crinului
7384,ALBA,SANTIMBRU,strada,Fabricii
7384,ALBA,SANTIMBRU,strada,Garii
7384,ALBA,SANTIMBRU,strada,Livezii
7384,ALBA,SANTIMBRU,strada,Santimbru
7384,ALBA,SANTIMBRU,strada,Scolii
7384,ALBA,SANTIMBRU,strada,Zorilor
7099,ALBA,SASCIORI,strada,Bisericii
7099,ALBA,SASCIORI,strada,Cetatii
7099,ALBA,SASCIORI,strada,Luncii
7099,ALBA,SASCIORI,strada,Mare
7099,ALBA,SASCIORI,strada,Mica
7099,ALBA,SASCIORI,strada,Paraul Rosu
7099,ALBA,SASCIORI,strada,Pietei
7099,ALBA,SASCIORI,strada,Principala
7099,ALBA,SASCIORI,strada,Sub Gradini
7099,ALBA,SASCIORI,strada,Zavoi
7197,ALBA,SCARISOARA,strada,Carlora
7197,ALBA,SCARISOARA,strada,Lunca Ariesului
7197,ALBA,SCARISOARA,strada,Scarisoara
7197,ALBA,SCARISOARA,strada,Stiulet
7810,ALBA,SIBOT,strada,1 Mai
7810,ALBA,SIBOT,strada,Garii
7810,ALBA,SIBOT,strada,Iosif Sarbu
7810,ALBA,SIBOT,strada,Morii
7810,ALBA,SIBOT,strada,Muresului
7810,ALBA,SIBOT,strada,Principala
7810,ALBA,SIBOT,strada,Raului
7810,ALBA,SIBOT,strada,Surianu
7865,ALBA,SONA,strada,1 Mai
7865,ALBA,SONA,strada,6 Martie
7865,ALBA,SONA,strada,Campului
7865,ALBA,SONA,strada,Dealului
7865,ALBA,SONA,strada,Fundaturii
7865,ALBA,SONA,strada,Lunga
7865,ALBA,SONA,strada,Morii
7865,ALBA,SONA,strada,Noua
7865,ALBA,SONA,strada,Piriului
7865,ALBA,SONA,strada,Viilor
7945,ALBA,SPRING,strada,Dostatului
7945,ALBA,SPRING,strada,Noua
7945,ALBA,SPRING,strada,Primariei
7945,ALBA,SPRING,strada,Principala
7945,ALBA,SPRING,strada,Sfatului
7767,ALBA,STREMT,strada,Bergului
7767,ALBA,STREMT,strada,Eroilor
7767,ALBA,STREMT,strada,Florilor
7767,ALBA,STREMT,strada,Principala
7767,ALBA,STREMT,strada,Stremt
7767,ALBA,STREMT,strada,Velii
8014,ALBA,SUGAG,strada,Bisericii
8014,ALBA,SUGAG,strada,Colonia Tau
8014,ALBA,SUGAG,strada,Gheorghe Lazar
8014,ALBA,SUGAG,strada,Grosestilor
8014,ALBA,SUGAG,strada,Ionel Pop
8014,ALBA,SUGAG,strada,Lucian Blaga
8014,ALBA,SUGAG,strada,Mihail Sadoveanu
8014,ALBA,SUGAG,strada,Principala
8014,ALBA,SUGAG,strada,Sugag
8014,ALBA,SUGAG,strada,Turnului
8014,ALBA,SUGAG,strada,Unirii
8014,ALBA,SUGAG,strada,Valea Frumoasei
8014,ALBA,SUGAG,strada,Valea Grosestilor
8014,ALBA,SUGAG,strada,Vanatorilor
8158,ALBA,UNIREA,strada,Abatorului
8158,ALBA,UNIREA,strada,Avram Iancu
8158,ALBA,UNIREA,strada,Baltaret
8158,ALBA,UNIREA,strada,Carausilor
8158,ALBA,UNIREA,strada,Cisteiului
8158,ALBA,UNIREA,strada,Closca
8158,ALBA,UNIREA,strada,Crisan
8158,ALBA,UNIREA,strada,Decebal
8158,ALBA,UNIREA,strada,Garii
8158,ALBA,UNIREA,strada,George Cosbuc
8158,ALBA,UNIREA,strada,Gornicului
8158,ALBA,UNIREA,strada,Horea
8158,ALBA,UNIREA,strada,Lautarilor
8158,ALBA,UNIREA,strada,Mica
8158,ALBA,UNIREA,strada,Mihai Viteazul
8158,ALBA,UNIREA,strada,Morii
8158,ALBA,UNIREA,strada,Muresului
8158,ALBA,UNIREA,strada,Nadejdea
8158,ALBA,UNIREA,strada,Parcului
8158,ALBA,UNIREA,strada,Pomilor
8158,ALBA,UNIREA,strada,Scolii
8158,ALBA,UNIREA,strada,Simion Barnutiu
8158,ALBA,UNIREA,strada,Targului
8158,ALBA,UNIREA,strada,Traian
8158,ALBA,UNIREA,strada,Uiorii
8158,ALBA,UNIREA,strada,Unirii
8158,ALBA,UNIREA,strada,Vaii
8158,ALBA,UNIREA,strada,Verzelor
8229,ALBA,VADU MOTILOR,strada,Pantesti
8229,ALBA,VADU MOTILOR,strada,Pastesti
8229,ALBA,VADU MOTILOR,strada,Poduri Bricesti
8229,ALBA,VADU MOTILOR,strada,Vadu Motilor
8229,ALBA,VADU MOTILOR,strada,Valtori
8354,ALBA,VALEA LUNGA,strada,23 August
8354,ALBA,VALEA LUNGA,strada,6 Martie
8354,ALBA,VALEA LUNGA,strada,Alexandru Ioan Cuza
8354,ALBA,VALEA LUNGA,strada,Doctor Petru Groza
8354,ALBA,VALEA LUNGA,strada,Garii
8354,ALBA,VALEA LUNGA,strada,Libertatii
8354,ALBA,VALEA LUNGA,strada,Mihai Eminescu
8354,ALBA,VALEA LUNGA,strada,Pescarilor
8354,ALBA,VALEA LUNGA,strada,Tudor Vladimirescu
8354,ALBA,VALEA LUNGA,strada,Valea Lunga
8354,ALBA,VALEA LUNGA,strada,Vanatorilor
8354,ALBA,VALEA LUNGA,strada,Victoriei
8354,ALBA,VALEA LUNGA,strada,Viilor
8354,ALBA,VALEA LUNGA,strada,Zavoiului
8425,ALBA,VIDRA,strada,Lunca Bisericii
8425,ALBA,VIDRA,strada,Lunca
8425,ALBA,VIDRA,strada,Oidesti
8425,ALBA,VIDRA,strada,Valea Morii
8826,ALBA,VINTU DE JOS,strada,1 Decembrie 1918
8826,ALBA,VINTU DE JOS,strada,Alba Iulia
8826,ALBA,VINTU DE JOS,strada,Avram Iancu
8826,ALBA,VINTU DE JOS,strada,Bisericii
8826,ALBA,VINTU DE JOS,strada,Chilie
8826,ALBA,VINTU DE JOS,strada,Cimitirului
8826,ALBA,VINTU DE JOS,strada,Cimpului
8826,ALBA,VINTU DE JOS,strada,Cingau
8826,ALBA,VINTU DE JOS,strada,Closca
8826,ALBA,VINTU DE JOS,strada,Crinului
8826,ALBA,VINTU DE JOS,strada,Crizantemelor
8826,ALBA,VINTU DE JOS,strada,Devei
8826,ALBA,VINTU DE JOS,strada,Florilor
8826,ALBA,VINTU DE JOS,strada,Garii
8826,ALBA,VINTU DE JOS,strada,Gheorghe Doja
8826,ALBA,VINTU DE JOS,strada,Horea
8826,ALBA,VINTU DE JOS,strada,Ioan Slavici
8826,ALBA,VINTU DE JOS,strada,Ion Creanga
8826,ALBA,VINTU DE JOS,piata,Iuliu Maniu
8826,ALBA,VINTU DE JOS,strada,Iuliu Maniu
8826,ALBA,VINTU DE JOS,strada,Izvorului
8826,ALBA,VINTU DE JOS,strada,Jeleri
8826,ALBA,VINTU DE JOS,strada,Livezii
8826,ALBA,VINTU DE JOS,strada,Luceafarului
8826,ALBA,VINTU DE JOS,strada,Lucian Blaga
8826,ALBA,VINTU DE JOS,strada,Macului
8826,ALBA,VINTU DE JOS,strada,Mihai Eminescu
8826,ALBA,VINTU DE JOS,strada,Morii
8826,ALBA,VINTU DE JOS,strada,Muresului
8826,ALBA,VINTU DE JOS,strada,Mures
8826,ALBA,VINTU DE JOS,strada,Nicolae Iorga
8826,ALBA,VINTU DE JOS,strada,Orizontului
8826,ALBA,VINTU DE JOS,strada,Parcului
8826,ALBA,VINTU DE JOS,strada,Parc
8826,ALBA,VINTU DE JOS,strada,Pietei
8826,ALBA,VINTU DE JOS,strada,Postei
8826,ALBA,VINTU DE JOS,strada,Preot Bikfolvy Istvan
8826,ALBA,VINTU DE JOS,strada,Prieteniei
8826,ALBA,VINTU DE JOS,strada,Primaverii
8826,ALBA,VINTU DE JOS,strada,Principala
8826,ALBA,VINTU DE JOS,strada,Profesor Doctor Alexe Turcas
8826,ALBA,VINTU DE JOS,strada,Rindunelelor
8826,ALBA,VINTU DE JOS,strada,Sibiseni
8826,ALBA,VINTU DE JOS,strada,Stadionului
8826,ALBA,VINTU DE JOS,strada,Stefan Cel Mare
8826,ALBA,VINTU DE JOS,strada,Telman
8826,ALBA,VINTU DE JOS,strada,Tiglariei
8826,ALBA,VINTU DE JOS,strada,Tineretului
8826,ALBA,VINTU DE JOS,strada,Traian
8826,ALBA,VINTU DE JOS,strada,Trandafirilor
8826,ALBA,VINTU DE JOS,strada,Valea Vintului
8826,ALBA,VINTU DE JOS,strada,Vartopi
8826,ALBA,VINTU DE JOS,strada,Vasile Alecsandri
8826,ALBA,VINTU DE JOS,strada,Viitorului
8826,ALBA,VINTU DE JOS,strada,Vintu Nou
8826,ALBA,VINTU DE JOS,strada,Vintului
8826,ALBA,VINTU DE JOS,strada,Vurpar
8826,ALBA,VINTU DE JOS,strada,Zorilor
9743,ARAD,ALMAS,strada,Almas
9798,ARAD,APATEU,strada,Apateu
9832,ARAD,ARCHIS,strada,Archis
10051,ARAD,BARSA,strada,Birsa
10051,ARAD,BARSA,bulevard,Victoriei
10104,ARAD,BARZAVA,strada,Birzava
10104,ARAD,BARZAVA,strada,Principala
9887,ARAD,BATA,strada,Bata
9930,ARAD,BELIU,strada,Beliu
10006,ARAD,BIRCHIS,strada,Birchis
10006,ARAD,BIRCHIS,strada,Fagetului
10195,ARAD,BOCSIG,strada,Bocsig
10195,ARAD,BOCSIG,strada,Cartier
10195,ARAD,BOCSIG,strada,Garii
10239,ARAD,BRAZII,strada,Brazii
10293,ARAD,BUTENI,strada,Buteni
10346,ARAD,CARAND,strada,Carand
10373,ARAD,CERMEI,strada,Cermei
10417,ARAD,CHISINDIA,strada,Chisindia
10453,ARAD,CONOP,strada,Conop
10514,ARAD,COVASANT,strada,Covasint
10532,ARAD,CRAIVA,strada,Craiva
10649,ARAD,DEZNA,alee,Arinilor
10649,ARAD,DEZNA,strada,Arinilor
10649,ARAD,DEZNA,bulevard,Avram Iancu
10649,ARAD,DEZNA,strada,Avram Iancu
10649,ARAD,DEZNA,strada,Dezna
10649,ARAD,DEZNA,strada,Horea Closca Si Crisan
10649,ARAD,DEZNA,strada,Horea
10649,ARAD,DEZNA,cale,Lazului
10649,ARAD,DEZNA,strada,Lazului
10649,ARAD,DEZNA,strada,Narciselor
10649,ARAD,DEZNA,alee,Primaverii
10649,ARAD,DEZNA,strada,Primaverii
10649,ARAD,DEZNA,strada,Salcamilor
10649,ARAD,DEZNA,alee,Salcamului
10649,ARAD,DEZNA,strada,Scolii
10649,ARAD,DEZNA,strada,Sperantei
10649,ARAD,DEZNA,strada,Stadionului
10649,ARAD,DEZNA,alee,Teilor
10649,ARAD,DEZNA,cale,Zugaului
10701,ARAD,DIECI,strada,Dieci
9510,ARAD,DOROBANTI,strada,Dorobanti
9280,ARAD,FANTANELE,strada,Fintinele
10827,ARAD,FELNAC,strada,Felnac
9315,ARAD,FRUMUSENI,strada,Frumuseni
10872,ARAD,GHIOROC,strada,23 August
10872,ARAD,GHIOROC,strada,6 Martie
10872,ARAD,GHIOROC,strada,Ady Endre
10872,ARAD,GHIOROC,strada,Closca
10872,ARAD,GHIOROC,strada,Crisan
10872,ARAD,GHIOROC,strada,Cuza Voda
10872,ARAD,GHIOROC,strada,Doctor Stefan Bulzan
10872,ARAD,GHIOROC,strada,Garii
10872,ARAD,GHIOROC,strada,Ghioroc
10872,ARAD,GHIOROC,strada,Horea
10872,ARAD,GHIOROC,strada,I. Bella
10872,ARAD,GHIOROC,strada,I. Maniu
10872,ARAD,GHIOROC,strada,Ioja Bela
10872,ARAD,GHIOROC,strada,Malul Lacului
10872,ARAD,GHIOROC,strada,Nicolae Balcescu
10872,ARAD,GHIOROC,strada,Pavilion Cfr
10872,ARAD,GHIOROC,strada,Petofi
10872,ARAD,GHIOROC,strada,Tudor Vladimirescu
10916,ARAD,GRANICERI,strada,Graniceri
10943,ARAD,GURAHONT,strada,1 Decembrie 1918
